DataTime,PTC36,PTC17,PTC45,PTC30,VPRB12,PRESS
2025/8/19 8:57:56.000,180.4,180.6,180.2303,180.5302,2.096666,630.0138
2025/8/19 8:58:56.000,180.4,180.6,180.1304,180.5302,2.096666,629.7359
2025/8/19 8:59:56.000,180.4,180.5,180.1304,180.4303,2.096666,629.7359
2025/8/19 9:00:56.000,180.4,180.5,180.1304,180.4303,2.096666,629.7359
2025/8/19 9:01:56.000,180.4,180.5,180.1304,180.4303,1.939772,629.7359
2025/8/19 9:02:56.000,180.3,180.5,180.1304,180.4303,2.096666,630.0138
2025/8/19 9:03:56.000,180.3,180.5,180.0304,180.4303,2.096666,631.1254
2025/8/19 9:04:56.000,180.3,180.5,180.0304,180.4303,2.096666,629.7359
2025/8/19 9:05:56.000,180.3,180.5,180.0304,180.3303,2.096666,629.7359
2025/8/19 9:06:56.000,180.3,180.4,180.0304,180.3303,2.096666,629.7359
2025/8/19 9:07:56.000,180.3,180.4,180.0304,180.3303,2.096666,630.0138
2025/8/19 9:08:56.000,180.2,180.4,179.9305,180.3303,2.096666,630.5696
2025/8/19 9:09:56.000,180.2,180.4,179.9305,180.2303,1.939772,629.7359
2025/8/19 9:10:56.000,180.2,180.4,179.9305,180.2303,1.939772,629.7359
2025/8/19 9:11:56.000,180.2,180.4,179.9305,180.2303,2.096666,629.7359
2025/8/19 9:12:57.000,180.2,180.4,179.9305,180.2303,2.25356,629.7359
2025/8/19 9:13:56.000,180.2,180.3,179.9305,180.2303,2.096666,631.4033
2025/8/19 9:14:56.000,180.2,180.3,179.8305,180.2303,2.096666,629.7359
2025/8/19 9:15:56.000,180.2,180.3,179.8305,180.2303,2.096666,629.7359
2025/8/19 9:16:56.000,180.1,180.3,179.8305,180.2303,2.096666,629.7359
2025/8/19 9:17:56.000,180.1,180.3,179.8305,180.2303,2.096666,629.7359
2025/8/19 9:18:56.000,180.1,180.3,179.8305,180.1304,2.096666,630.2917
2025/8/19 9:19:57.000,180.1,180.3,179.8305,180.1304,2.096666,630.5696
2025/8/19 9:20:58.000,180.1,180.3,179.8305,180.1304,2.096666,629.7359
2025/8/19 9:21:59.000,180.1,180.3,179.8305,180.1304,1.939772,629.458
2025/8/19 9:22:56.000,180.1,180.3,179.7305,180.1304,1.939772,631.4033
2025/8/19 9:23:56.000,180.1,180.2,179.7305,180.1304,2.096666,629.7359
2025/8/19 9:24:56.000,180.1,180.2,179.7305,180.1304,2.096666,629.458
2025/8/19 9:25:56.000,180.1,180.2,179.7305,180.0304,1.939772,629.458
2025/8/19 9:26:56.000,180,180.2,179.7305,180.0304,2.096666,631.4033
2025/8/19 9:27:56.000,180,180.2,179.7305,180.0304,2.096666,629.7359
2025/8/19 9:28:56.000,180,180.2,179.7305,180.0304,1.939772,629.458
2025/8/19 9:29:56.000,180,180.2,179.7305,180.0304,2.096666,630.0138
2025/8/19 9:30:56.000,180,180.2,179.6306,180.0304,1.939772,630.5696
2025/8/19 9:31:56.000,180,180.2,179.6306,180.0304,1.939772,629.7359
2025/8/19 9:32:56.000,180,180.2,179.6306,180.0304,1.939772,629.458
2025/8/19 9:33:56.000,180,180.2,179.6306,180.0304,1.939772,629.458
2025/8/19 9:34:56.000,180,180.2,179.6306,180.0304,2.096666,631.4033
2025/8/19 9:35:56.000,180,180.2,179.6306,180.0304,1.939772,629.7359
2025/8/19 9:36:56.000,180,180.1,179.6306,179.9305,1.939772,629.458
2025/8/19 9:37:56.000,180,180.1,179.6306,179.9305,1.939772,629.458
2025/8/19 9:38:56.000,180,180.1,179.6306,179.9305,2.096666,631.1254
2025/8/19 9:39:56.000,180,180.1,179.6306,179.9305,2.096666,629.7359
2025/8/19 9:40:56.000,179.9,180.1,179.6306,179.9305,2.096666,629.7359
2025/8/19 9:41:56.000,179.9,180.1,179.6306,179.9305,2.096666,629.458
2025/8/19 9:42:56.000,179.9,180.1,179.5306,179.9305,2.096666,630.5696
2025/8/19 9:43:56.000,179.9,180.1,179.6306,179.9305,2.096666,630.0138
2025/8/19 9:44:56.000,179.9,180.1,179.6306,179.9305,1.939772,629.458
2025/8/19 9:45:56.000,179.9,180.1,179.6306,179.9305,2.096666,629.458
2025/8/19 9:46:57.000,179.9,180.1,179.6306,179.9305,2.096666,630.8475
2025/8/19 9:47:56.000,179.9,180.1,179.5306,179.9305,2.25356,629.7359
2025/8/19 9:48:56.000,179.9,180.1,179.5306,179.9305,2.096666,629.7359
2025/8/19 9:49:56.000,179.9,180.1,179.5306,179.9305,2.096666,629.7359
2025/8/19 9:50:56.000,179.9,180.1,179.5306,179.9305,2.25356,629.7359
2025/8/19 9:51:56.000,179.9,180.1,179.5306,179.9305,2.096666,630.8475
2025/8/19 9:52:56.000,179.9,180.1,179.5306,179.8305,2.096666,630.0138
2025/8/19 9:53:56.000,179.9,180.1,179.5306,179.9305,2.096666,629.7359
2025/8/19 9:54:56.000,179.9,180.1,179.5306,179.8305,2.096666,629.458
2025/8/19 9:55:56.000,179.9,180.1,179.5306,179.9305,2.096666,631.4033
2025/8/19 9:56:56.000,179.9,180.1,179.5306,179.9305,2.096666,629.7359
2025/8/19 9:57:56.000,179.9,180.1,179.5306,179.9305,2.096666,629.7359
2025/8/19 9:58:56.000,179.9,180.1,179.5306,179.9305,2.096666,629.458
2025/8/19 9:59:56.000,179.9,180.1,179.5306,179.9305,2.096666,631.1254
2025/8/19 10:00:56.000,179.9,180.1,179.5306,179.8305,2.096666,630.0138
2025/8/19 10:01:56.000,179.9,180.1,179.5306,179.8305,2.096666,629.458
2025/8/19 10:02:56.000,179.9,180.1,179.5306,179.8305,2.096666,629.458
2025/8/19 10:03:56.000,179.9,180.1,179.5306,179.8305,2.096666,631.4033
2025/8/19 10:04:56.000,179.9,180,179.5306,179.8305,2.096666,629.7359
2025/8/19 10:05:56.000,179.9,180,179.5306,179.8305,2.096666,629.7359
2025/8/19 10:06:56.000,179.9,180,179.5306,179.8305,2.096666,630.8475
2025/8/19 10:07:56.000,179.8,179.9,179.5306,179.8305,2.096666,630.5696
2025/8/19 10:08:56.000,179.4,179.5,179.4307,179.8305,1.939772,629.1801
2025/8/19 10:09:56.000,178.9,179,179.4307,179.7305,1.782878,629.7359
2025/8/19 10:10:56.000,178.3,178.4,179.2308,179.5306,1.782878,631.4033
2025/8/19 10:11:56.000,177.7,177.9,179.0309,179.3307,1.939772,629.7359
2025/8/19 10:12:56.000,177.1,177.2,178.731,179.0309,1.782878,630.8475
2025/8/19 10:13:56.000,176.2,176.3,178.4311,178.631,1.782878,629.1801
2025/8/19 10:14:56.000,175.4,175.6,178.0313,178.1312,1.782878,629.7359
2025/8/19 10:15:57.000,174.6,174.7,177.5315,177.6315,1.625985,629.458
2025/8/19 10:16:58.000,173.5,173.6,176.9318,177.0317,1.782878,629.7359
2025/8/19 10:17:56.000,172.4,172.5,176.332,176.332,1.782878,630.8475
2025/8/19 10:18:56.000,171.3,171.4,175.5324,175.6323,1.625985,631.1254
2025/8/19 10:19:56.000,170.2,170.3,174.8327,174.8327,1.469091,630.5696
2025/8/19 10:20:56.000,168.8,168.8,173.9331,173.9331,1.469091,629.7359
2025/8/19 10:21:56.000,167.3,167.4,172.9335,172.9335,1.469091,629.1801
2025/8/19 10:22:56.000,165.8,165.9,171.9339,171.834,1.312197,628.9022
2025/8/19 10:23:56.000,164.3,164.4,170.8344,170.7345,1.469091,630.0138
2025/8/19 10:24:56.000,162.8,162.9,169.7349,169.535,1.469091,631.1254
2025/8/19 10:25:56.000,161.2,161.4,168.5354,168.3355,1.312197,629.1801
2025/8/19 10:26:56.000,159.7,159.8,167.236,167.0361,1.312197,630.2917
2025/8/19 10:27:56.000,158.1,158.3,166.0365,165.7366,1.469091,630.0138
2025/8/19 10:28:56.000,156.6,156.7,164.6371,164.4372,1.312197,628.9022
2025/8/19 10:29:56.000,155,155.2,163.3377,163.0378,1.312197,628.9022
2025/8/19 10:30:56.000,153.3,153.5,161.9383,161.6384,1.312197,629.7359
2025/8/19 10:31:56.000,151.7,151.8,160.5389,160.239,1.312197,630.8475
2025/8/19 10:32:56.000,150,150.2,159.1395,158.7397,1.155303,631.1254
2025/8/19 10:33:56.000,148.4,148.5,157.6402,157.3403,1.312197,628.9022
2025/8/19 10:34:56.000,146.7,146.8,156.1408,155.741,0.9984094,629.458
2025/8/19 10:35:56.000,145,145.2,154.6415,154.2416,1.155303,630.2917
2025/8/19 10:36:56.000,143.3,143.5,153.1421,152.7423,1.155303,630.0138
2025/8/19 10:37:56.000,141.7,141.8,151.6428,151.143,1.312197,629.1801
2025/8/19 10:38:56.000,140,140.1,150.0435,149.6436,1.155303,629.7359
2025/8/19 10:39:56.000,138.4,138.5,148.4442,148.0443,1.155303,630.2917
2025/8/19 10:40:56.000,136.7,136.8,146.9448,146.445,1.155303,630.0138
2025/8/19 10:41:56.000,135.1,135.2,145.3455,144.9457,1.155303,629.7359
2025/8/19 10:42:56.000,133.4,133.6,143.8461,143.3464,1.155303,630.8475
2025/8/19 10:43:56.000,131.8,131.9,142.2468,141.7471,0.9984094,628.9022
2025/8/19 10:44:56.000,130.2,130.4,140.7475,140.2477,1.155303,630.0138
2025/8/19 10:45:56.000,128.7,128.8,139.1482,138.7484,1.155303,631.1254
2025/8/19 10:46:56.000,127.1,127.2,137.6488,137.1491,1.155303,628.6243
2025/8/19 10:47:56.000,125.6,125.7,136.1495,135.6497,0.9984094,629.7359
2025/8/19 10:48:56.000,124.1,124.2,134.7501,134.2503,1.155303,631.1254
2025/8/19 10:49:56.000,122.6,122.7,133.2508,132.751,1.155303,628.9022
2025/8/19 10:50:56.000,121.1,121.2,131.8514,131.3516,1.155303,629.7359
2025/8/19 10:51:56.000,119.6,119.8,130.452,129.9522,1.155303,631.1254
2025/8/19 10:52:56.000,118.2,118.3,129.0526,128.5528,0.9984094,629.1801
2025/8/19 10:53:56.000,116.8,117,127.6532,127.1534,1.155303,630.2917
2025/8/19 10:54:56.000,115.4,115.6,126.2538,125.854,1.155303,629.7359
2025/8/19 10:55:56.000,114.1,114.2,124.9544,124.5545,1.155303,629.7359
2025/8/19 10:56:56.000,112.7,112.8,123.6549,123.2551,1.155303,631.1254
2025/8/19 10:57:56.000,111.4,111.6,122.3555,121.9557,0.9984094,629.458
2025/8/19 10:58:56.000,110.1,110.3,121.0561,120.6562,1.155303,630.5696
2025/8/19 10:59:56.000,108.8,108.9,119.7566,119.3568,0.9984094,628.9022
2025/8/19 11:00:56.000,107.5,107.7,118.4572,118.0574,6.332798,630.2917
2025/8/19 11:01:56.000,106.3,106.4,117.1578,116.7579,7.901737,630.2917
2025/8/19 11:02:56.000,105,105.2,115.9583,115.5584,9.156887,630.0138
2025/8/19 11:03:56.000,103.8,104,114.6588,114.359,10.09825,630.0138
2025/8/19 11:04:56.000,102.6,102.8,113.4594,113.1595,11.03961,630.0138
2025/8/19 11:05:56.000,101.5,101.6,112.2599,111.8601,11.98098,629.1801
2025/8/19 11:06:56.000,100.3,100.5,111.0604,110.7605,12.92234,630.2917
2025/8/19 11:07:56.000,99.2,99.4,109.8609,109.5611,13.70681,629.458
2025/8/19 11:08:56.000,98.1,98.2,108.7614,108.3616,14.49128,630.0138
2025/8/19 11:09:56.000,97,97.1,107.5619,107.1621,15.27575,628.9022
2025/8/19 11:10:56.000,95.9,96,106.3624,106.0626,16.06021,630.2917
2025/8/19 11:11:56.000,94.8,95,105.2629,104.8631,16.84468,628.9022
2025/8/19 11:12:57.000,93.8,93.9,104.1634,103.8635,17.47226,630.5696
2025/8/19 11:13:58.000,92.7,92.9,103.0639,102.6641,18.09983,629.1801
2025/8/19 11:14:59.000,91.7,91.8,101.8644,101.5645,18.72741,630.8475
2025/8/19 11:15:56.000,90.7,90.9,100.8648,100.565,19.35498,629.7359
2025/8/19 11:16:56.000,89.8,89.9,99.76532,99.46545,19.82566,630.5696
2025/8/19 11:17:56.000,88.8,88.9,98.66579,98.36593,20.45324,630.0138
2025/8/19 11:18:56.000,87.9,88,97.66623,97.36636,20.92392,628.9022
2025/8/19 11:19:56.000,86.9,87,96.66666,96.3668,21.3946,630.5696
2025/8/19 11:20:56.000,86,86.1,95.6671,95.36723,21.86528,629.458
2025/8/19 11:21:56.000,85.1,85.2,94.66753,94.36767,22.17907,630.8475
2025/8/19 11:22:56.000,84.2,84.4,93.66797,93.3681,22.64975,630.2917
2025/8/19 11:23:56.000,83.3,83.5,92.6684,92.46849,23.12044,629.1801
2025/8/19 11:24:56.000,82.5,82.6,91.7688,91.46893,23.43422,631.1254
2025/8/19 11:25:56.000,81.8,81.9,90.86919,90.56931,23.74801,630.0138
2025/8/19 11:26:56.000,80.9,81.1,89.96958,89.66971,24.21869,629.1801
2025/8/19 11:27:56.000,80.1,80.2,89.06997,88.7701,24.53248,631.1254
2025/8/19 11:28:56.000,79.3,79.4,88.17036,87.87049,24.84627,630.0138
2025/8/19 11:29:56.000,78.6,78.7,87.27075,86.97088,25.00316,629.1801
2025/8/19 11:30:56.000,77.8,77.9,86.37114,86.17123,25.47384,631.1254
2025/8/19 11:31:56.000,77.1,77.2,85.47153,85.27162,25.94452,630.0138
2025/8/19 11:32:56.000,76.3,76.4,84.67188,84.47197,26.10142,629.1801
2025/8/19 11:33:56.000,75.6,75.7,83.87223,83.67232,26.41521,631.4033
2025/8/19 11:34:56.000,74.9,75,82.97262,82.77271,26.41521,630.2917
2025/8/19 11:35:56.000,74.2,74.3,82.17297,81.97305,26.72899,629.458
2025/8/19 11:36:56.000,73.5,73.6,81.47327,81.27336,27.04278,629.1801
2025/8/19 11:37:56.000,72.9,73,80.67362,80.47371,27.04278,630.5696
2025/8/19 11:38:56.000,72.3,72.4,79.87397,79.77401,27.35657,629.7359
2025/8/19 11:39:56.000,71.6,71.8,79.17427,78.97436,27.51346,628.9022
2025/8/19 11:40:56.000,71,71.1,78.47458,78.27466,27.98414,630.8475
2025/8/19 11:41:56.000,70.4,70.5,77.67493,77.57497,27.98414,629.458
2025/8/19 11:42:56.000,69.8,69.9,76.97523,76.87527,28.14104,628.9022
2025/8/19 11:43:56.000,69.3,69.4,76.27554,76.17558,28.29793,630.8475
2025/8/19 11:44:56.000,68.7,68.8,75.57584,75.47588,28.45482,629.7359
2025/8/19 11:45:56.000,68.1,68.2,74.9761,74.77618,28.61172,628.9022
2025/8/19 11:46:56.000,67.6,67.7,74.2764,74.17645,28.76861,630.8475
2025/8/19 11:47:56.000,67,67.1,73.57671,73.47675,28.76861,629.7359
2025/8/19 11:48:56.000,66.5,66.6,72.97697,72.87701,29.0824,628.9022
2025/8/19 11:49:56.000,66,66.1,72.37723,72.27727,29.0824,630.8475
2025/8/19 11:50:56.000,65.5,65.6,71.77749,71.57758,28.92551,629.458
2025/8/19 11:51:56.000,65,65.1,71.17775,70.97784,29.0824,629.1801
2025/8/19 11:52:56.000,64.5,64.6,70.57801,70.47805,29.23929,630.8475
2025/8/19 11:53:56.000,64,64.1,69.97827,69.87831,29.39619,629.7359
2025/8/19 11:54:56.000,63.5,63.7,69.37853,69.27857,29.39619,629.1801
2025/8/19 11:55:56.000,63.1,63.2,68.77879,68.67883,29.55308,631.1254
2025/8/19 11:56:56.000,62.6,62.8,68.27901,68.17905,29.55308,629.458
2025/8/19 11:57:56.000,62.2,62.3,67.67927,67.67927,29.70997,629.1801
2025/8/19 11:58:56.000,61.8,61.9,67.17949,67.07953,29.86687,631.4033
2025/8/19 11:59:56.000,61.4,61.5,66.6797,66.57975,29.86687,629.7359
2025/8/19 12:00:56.000,61,61.1,66.17992,66.07996,29.86687,629.1801
2025/8/19 12:01:56.000,60.6,60.7,65.68014,65.58018,30.02376,631.1254
2025/8/19 12:02:56.000,60.2,60.3,65.18036,65.0804,30.18066,629.7359
2025/8/19 12:03:56.000,59.8,59.9,64.68057,64.58061,30.02376,629.1801
2025/8/19 12:04:56.000,59.4,59.5,64.18079,64.18079,30.02376,631.4033
2025/8/19 12:05:56.000,59.1,59.2,63.68101,63.68101,30.18066,630.2917
2025/8/19 12:06:56.000,58.7,58.8,63.28118,63.28118,30.33755,629.458
2025/8/19 12:07:56.000,58.3,58.4,62.88136,62.7814,30.33755,629.1801
2025/8/19 12:08:56.000,58,58.1,62.38157,62.38157,30.49444,630.8475
2025/8/19 12:09:57.000,57.7,57.8,61.98175,61.98175,30.49444,629.458
2025/8/19 12:10:57.000,57.3,57.5,61.58192,61.58192,30.33755,629.1801
2025/8/19 12:11:58.000,57,57.1,61.18209,61.18209,30.49444,631.1254
2025/8/19 12:12:56.000,56.7,56.8,60.78227,60.78227,30.49444,629.7359
2025/8/19 12:13:56.000,56.4,56.5,60.38244,60.38244,30.49444,629.458
2025/8/19 12:14:56.000,56.1,56.2,59.98262,59.98262,30.80823,631.4033
2025/8/19 12:15:56.000,55.8,55.9,59.58279,59.58279,30.65134,630.0138
2025/8/19 12:16:56.000,55.5,55.6,59.18296,59.18296,30.80823,629.458
2025/8/19 12:17:56.000,55.2,55.4,58.88309,58.88309,30.80823,630.2917
2025/8/19 12:18:56.000,55,55.1,58.48327,58.48327,30.80823,630.5696
2025/8/19 12:19:56.000,54.7,54.8,58.1834,58.1834,30.80823,629.458
2025/8/19 12:20:56.000,54.4,54.6,57.78357,57.88353,30.80823,629.1801
2025/8/19 12:21:56.000,54.2,54.3,57.4837,57.4837,30.80823,631.1254
2025/8/19 12:22:56.000,54,54.1,57.18383,57.18383,30.80823,629.7359
2025/8/19 12:23:56.000,53.7,53.8,56.88396,56.88396,30.80823,629.458
2025/8/19 12:24:56.000,53.5,53.6,56.5841,56.58409,30.80823,630.8475
2025/8/19 12:25:56.000,53.2,53.4,56.28423,56.28422,30.96513,630.0138
2025/8/19 12:26:56.000,53,53.1,55.98436,55.98435,30.80823,629.458
2025/8/19 12:27:56.000,52.8,52.9,55.68449,55.68448,31.12202,629.458
2025/8/19 12:28:56.000,52.6,52.7,55.38462,55.48457,30.96513,631.1254
2025/8/19 12:29:56.000,52.4,52.5,55.08474,55.1847,30.96513,629.458
2025/8/19 12:30:56.000,52.2,52.3,54.88483,54.88483,31.12202,629.458
2025/8/19 12:31:56.000,52,52.1,54.58496,54.58496,31.12202,626.9568
2025/8/19 12:32:56.000,51.4,51.5,54.28509,54.28509,26.72899,454.9328
2025/8/19 12:33:56.000,50.5,50.6,53.88527,53.98522,26.41521,331.2644
2025/8/19 12:34:56.000,49.8,49.8,53.5854,53.5854,22.17907,236.4984
2025/8/19 12:35:56.000,49.1,49.2,53.18557,53.18557,16.06021,163.1311
2025/8/19 12:36:56.000,48.6,48.7,52.78574,52.78574,8.8431,105.8823
2025/8/19 12:37:56.000,48.2,48.3,52.38592,52.38592,0.9984094,62.25103
2025/8/19 12:38:56.000,47.9,48,51.98609,51.98609,0.9984094,30.84761
2025/8/19 12:39:56.000,47.7,47.8,51.68622,51.68622,1.625985,10.28254
